crystal_density,df,pore_size,void_fraction,selectivity
425.964,7.0067699999999995,10.27167,0.3048,2.718763479511143
473.923,7.67773,10.19363,0.25386,3.7269069851527483
1135.83,3.9529400000000003,7.04978,0,6.203187225085036
469.78,8.24107,9.65985,0.36512,2.8466605216414336
547.24,8.70556,15.71761,0.39516,3.0045400412920134
1191.3,7.2605699999999995,8.35674,0.14348,4.322039039136897
597.336,6.35973,8.804839999999999,0.22111999999999998,3.6562831121079755
563.424,6.879,9.93367,0.29091999999999996,2.9443455460101116
497.86699999999996,15.924120000000002,16.93715,0.40271999999999997,4.961823626900823
285.473,11.67014,16.932029999999997,0.58982,1.9262646304852038
422.417,9.44635,15.89311,0.38934,4.595679394991321
738.302,9.62543,11.67183,0.34700000000000003,2.9530651201422184
425.176,7.58321,12.59319,0.3319,3.429695340370514
737.46,8.31035,12.74638,0.3412,2.5636537275903333
653.065,4.73321,6.30941,0.10052,3.770323639786386
628.863,8.75526,9.620610000000001,0.26608000000000004,3.986883612817532
1020.12,8.68886,11.17722,0.20748000000000003,5.339487652896376
542.148,8.48007,12.0308,0.21816,5.676400188069016
1672.87,4.05409,5.29577,0.00672,12.413670541444002
883.814,5.24456,7.745889999999999,0.1159,4.126982334071296
670.097,7.42052,9.30841,0.29602,3.2895100949719915
559.6080000000001,14.082220000000001,17.54984,0.51186,2.3638009751257667
498.639,11.867460000000001,13.14541,0.3701,2.679624523814535
563.137,7.31774,9.13359,0.24065999999999999,4.142734761120264
898.421,9.28073,10.09268,0.15686,4.451387624314334
598.507,9.35564,10.88214,0.32998,3.126047403572744
281.887,12.44948,17.974120000000003,0.61658,1.9005211002449418
1004.44,5.77115,8.90276,0.17898,3.544724052345815
528.105,18.87963,19.49577,0.4521,5.478771360271654
635.0409999999999,9.495289999999999,15.59539,0.46581999999999996,2.766887761737547
538.993,8.07652,9.67601,0.34302,3.224373945145669
243.979,19.66848,24.30679,0.70258,2.1435648546794446
789.834,5.85358,8.549380000000001,0.11974000000000001,5.431340639940581
854.3760000000001,5.34829,10.39147,0.1791,3.1278188112289946
853.605,6.21619,8.821489999999999,0.14126,6.977323033971542
840.4019999999999,4.93072,7.509410000000001,0.10826,3.729953668785691
680.177,5.90145,7.06032,0.18062,3.3044908724000823
598.915,6.91759,8.7,0.23904,4.199367313469743
830.273,13.08473,14.465229999999998,0.32024,4.201296225695768
1137.66,5.785880000000001,9.30265,0.1278,5.748038083524908
339.24800000000005,11.26656,19.81384,0.48433999999999994,3.378040078332484
1708.95,5.0978900000000005,6.16633,0.033819999999999996,10.25580750870466
843.318,5.87976,11.009039999999999,0.1747,4.500593670246886
921.832,5.06088,7.3105,0.0544,7.424354813977232
541.629,7.65218,10.40361,0.26544,4.493928895841176
715.183,6.72616,8.53505,0.19898,4.410359124321509
386.971,10.203330000000001,14.632670000000001,0.5566800000000001,1.8947020358595037
743.335,5.93906,8.8624,0.1521,5.5446313484943675
1031.1,4.88711,5.994680000000001,0.05558,8.84218013368228
468.13300000000004,6.658710000000001,11.66832,0.27371999999999996,4.809388230781713
859.1669999999999,4.85046,5.14285,0.041639999999999996,6.6071137924029095
1061.64,4.43527,5.10473,0.01252,11.461668249595776
503.274,10.739410000000001,14.2576,0.43799999999999994,3.220492214967353
446.94699999999995,12.87906,17.10112,0.48234,3.0465138886757024
1012.45,8.32173,10.80981,0.23504,4.402256335216624
799.316,4.85614,6.6445,0.07622000000000001,4.0690117451070265
695.722,5.66948,8.99308,0.15138,5.797662532997728
333.38199999999995,10.82543,13.86265,0.4717,2.739389260245028
855.5110000000001,6.7054800000000006,7.2462,0.15195999999999998,7.717691489522114
1228.69,4.56492,7.002910000000001,0.10638,4.344687628857645
1253.83,6.39195,9.05766,0.11044000000000001,5.296328721802165
399.423,14.579720000000002,15.62756,0.4961,2.1920320981826764
732.5010000000001,7.29815,11.86808,0.20415999999999998,5.452025191078248
1591.5,4.24492,6.50849,0.02182,6.541640226607236
1075.22,4.604769999999999,5.38171,0.0297,8.929007574586489
856.6410000000001,8.70797,12.337019999999999,0.31774,3.281046342411396
541.707,11.28073,12.51558,0.26558000000000004,6.1846508403857685
1018.89,5.909619999999999,6.60164,0.06622,6.738517658763058
550.121,13.707120000000002,14.67764,0.30846,5.338722648016636
671.658,7.03823,8.060080000000001,0.25542,3.644102711103242
706.315,5.938969999999999,10.36458,0.22882,3.301878965723855
398.54699999999997,11.24575,23.47968,0.5191399999999999,2.627799774140441
1226.15,4.75508,7.1444600000000005,0.08356,4.467043752500209
740.0060000000001,5.67154,10.16549,0.13002,6.493795026361512
702.797,5.32152,7.183680000000001,0.11672,6.416286914836953
224.74400000000003,16.36732,28.5621,0.61452,3.0362047111017216
875.9010000000001,7.373660000000001,11.3829,0.28084000000000003,4.164974936740525
553.562,6.34462,8.52378,0.20092000000000002,4.96624473344425
381.17699999999996,10.55441,12.403189999999999,0.39444,3.4410484612318286
638.354,10.42845,11.59269,0.2197,3.7078427195733767
815.107,8.682960000000001,10.69413,0.16005999999999998,5.75332390689975
1352.07,8.61316,11.346260000000001,0.21174,5.713188557188547
1159.03,4.981380000000001,6.41646,0.029580000000000002,10.07635904878442
442.23400000000004,9.37957,11.80413,0.29154,4.223010709906144
313.551,10.04208,14.500960000000001,0.48816000000000004,2.3000916451335054
1762.05,5.06249,6.4890300000000005,0.02678,9.245776412022513
666.1360000000001,5.9234,9.02758,0.18602,3.263595564014862
276.388,12.20129,23.51415,0.57536,2.480359698191752
560.094,6.991910000000001,9.33722,0.25338,3.0923556773239844
1030.83,6.09984,6.78349,0.09813999999999999,6.717708801919328
795.092,5.11252,6.19755,0.05944,6.19392225268741
368.954,18.66986,20.39163,0.47173999999999994,4.481008067037709
553.227,9.306189999999999,11.16784,0.25258,4.428963792267784
775.4960000000001,5.443,7.6306,0.13894,5.264304633095841
812.237,6.5457,7.80527,0.1907,4.594803173609941
689.8960000000001,5.63663,7.532489999999999,0.15145999999999998,4.197911790276199
961.569,7.26858,7.69552,0.07042000000000001,6.2684660016950255
1096.92,7.0951,9.67967,0.18436,5.150931195311476
285.368,13.387479999999998,18.025570000000002,0.64026,2.1929874536201246
560.591,6.41161,8.34676,0.2019,3.656712648757852
373.191,15.21495,17.44449,0.46758,4.342497451128152
594.553,7.231039999999999,10.685130000000001,0.33224000000000004,2.673902101785911
734.49,7.34536,10.711780000000001,0.2993,2.4920409391932576
779.887,5.72093,8.82864,0.18304,3.28931172694912
752.0210000000001,5.06077,7.88085,0.0956,4.459740850193226
1313.1,9.56443,10.72465,0.19438,3.5881492085199937
483.968,12.883230000000001,14.5037,0.3469,5.809453211948768
494.83099999999996,9.66446,14.02,0.5109600000000001,2.098507330154417
594.001,5.7891,8.085339999999999,0.14085999999999999,4.790086576045265
856.405,3.92971,9.26067,0,4.516205768658935
800.677,4.45528,6.889869999999999,0.03608,6.256913586924034
825.67,6.06493,6.48214,0.14436,4.181680583881684
360.045,13.932279999999999,17.69729,0.5644600000000001,2.4581122946661984
928.013,9.98627,11.4906,0.25211999999999996,2.9390141341797564
1033.78,4.00269,6.0212,0.027719999999999998,8.728989845992409
1736.59,4.67585,6.3479,0.01228,5.104071741064136
756.3480000000001,4.78624,8.380289999999999,0.08376,8.212948796906112
390.73900000000003,8.56438,11.485660000000001,0.44443999999999995,2.390824308062575
677.541,6.65717,9.76705,0.24566,3.512069454457243
361.065,10.947460000000001,12.50366,0.48246000000000006,2.376814250368313
1292.22,6.03512,8.872160000000001,0.1367,5.939333039822512
1316.42,6.1567099999999995,6.767589999999999,0.10352,6.610720400368762
560.386,7.482760000000001,8.86074,0.29325999999999997,2.8395907489223173
899.5110000000001,6.80347,8.870460000000001,0.12964,6.954643800206425
1530.62,4.38512,5.1335,0.01996,11.706700032042969
549.45,10.65966,12.35745,0.4521,2.101098901098901
442.38199999999995,17.99761,18.66275,0.41831999999999997,4.80299587281099
758.413,8.89066,10.66012,0.22662,3.44407219858963
361.26599999999996,13.15056,16.95255,0.51008,3.0104184654348702
610.1709999999999,6.4886,8.762030000000001,0.1842,5.336778420420346
360.644,9.55027,12.79928,0.47153999999999996,2.3554931381252455
467.95,11.157110000000001,15.203479999999999,0.5194,2.1824706178575197
884.9730000000001,4.33427,7.708260000000001,0.08662,6.506367185400288
1522.29,4.13357,4.56693,0.0024,6.561912884469486
709.0319999999999,6.04603,7.353,0.17228,4.206524231370505
735.7,4.3414,9.76154,0.10238,5.974766492397092
502.869,7.7202399999999995,8.78389,0.3441,2.6322206095791
475.629,8.94869,11.68822,0.34714,3.894294818851243
443.716,18.037760000000002,19.198520000000002,0.40166,5.47465484003967
597.019,12.22809,13.41465,0.23586,6.38707560116952
972.9110000000001,7.53815,10.682939999999999,0.17568,4.101088773911555
425.63800000000003,10.4209,11.23188,0.47492,2.0893234743040683
565.366,10.84243,12.29434,0.276,5.638971216667448
609.8919999999999,8.28893,11.63572,0.30998000000000003,3.617283630614051
915.4830000000001,5.54749,9.24879,0.09727999999999999,6.290110829542333
574.149,7.720330000000001,10.68245,0.2011,5.265256303233681
1001.3,4.770969999999999,5.51733,0.03868,6.034916929328539
337.43,10.46311,13.54009,0.5058600000000001,3.1656265633132388
467.63199999999995,11.68091,13.47882,0.43706000000000006,3.143496110140852
1415.33,8.65926,9.69438,0.1461,4.469467422126573
1395.86,4.7491900000000005,8.03749,0.0788,4.197525636411115
766.262,7.02272,9.50564,0.22286,4.270923063930411
1013.6,6.13042,8.135069999999999,0.09813999999999999,7.8557486247798956
251.545,17.13697,20.892879999999998,0.66486,1.9671606512811304
555.996,10.44341,14.11941,0.49573999999999996,2.15395111248243
187.204,19.09017,32.86505,0.7065,1.9592103957002869
683.462,6.38978,9.338560000000001,0.2618,2.776837730528034
387.72,14.82001,17.720679999999998,0.41546000000000005,4.702957695727919
1294.23,4.49404,5.77602,0.03612,8.692283545986667
979.6310000000001,5.55742,9.68655,0.11615999999999999,4.9294339972752175
693.368,6.6293,9.415510000000001,0.16297999999999999,6.688261161660278
786.17,7.8524899999999995,11.94667,0.2452,4.24483130319619
630.737,5.9505300000000005,10.18417,0.12464000000000001,6.61315087239138
691.696,8.95456,10.994810000000001,0.30276,3.1683382459901233
538.201,10.325280000000001,16.94753,0.4948,2.4390814909133
772.248,6.4483,10.56748,0.19476,5.064323036729676
488.184,10.81527,13.899270000000001,0.42663999999999996,2.4190672667283684
721.8439999999999,9.146339999999999,12.85193,0.39376,2.609618680112929
423.514,11.88003,15.840160000000001,0.5032,2.392080566379452
706.765,6.48158,12.7511,0.22298,4.323272642130028
351.298,9.67746,12.965589999999999,0.48468,2.1090886063925782
397.95,11.09207,14.55838,0.41023999999999994,3.871468970446564
291.642,12.4869,16.480439999999998,0.55372,2.8880121250030073
1488.84,4.37807,5.59592,0.01042,8.464299357137168
709.309,5.5925,8.1809,0.10016,5.900587756855884
518.268,15.3932,16.1971,0.42862,3.0049745101367864
614.1990000000001,11.97589,14.18208,0.36651999999999996,3.086308110264643
253.351,13.85467,17.77345,0.6371,2.1353255609923756
776.936,7.28344,12.126,0.27316,2.715852266775462
471.546,9.65049,10.953380000000001,0.39978,2.936359803771271
936.3969999999999,6.846360000000001,9.30663,0.19074000000000002,4.534797733046707
928.4119999999999,6.8616399999999995,7.66593,0.08034,5.855509712910433
557.612,6.655480000000001,11.5718,0.24048000000000003,4.965610298676197
1302.86,4.7858,6.38897,0.04388,10.170461434009844
1215.02,7.71473,10.11148,0.16627999999999998,5.133029104369285
410.155,10.71988,14.83946,0.45111999999999997,2.983961924569052
822.421,5.08707,8.32662,0.10864000000000001,4.669190220907072
676.852,13.222970000000002,13.750779999999999,0.29375999999999997,3.746483336086214
1421.4,10.43436,10.98516,0.18828,4.551022113960931
511.68800000000005,11.38316,15.164589999999999,0.45692,2.4607850082537475
559.807,10.75581,12.78255,0.36532,3.3212239337883545
1450.29,6.703289999999999,7.194319999999999,0.09268,8.579527505849162
699.291,11.2749,14.22206,0.37392,3.543731578309848
1002.01,6.98603,10.39676,0.22014,4.202210166767129
396.175,10.262739999999999,19.898770000000003,0.43506000000000006,2.5862345537262414
848.9839999999999,6.84002,10.07356,0.20998000000000003,4.262546371183785
1106,5.7272,6.74488,0.11058,5.311095099078875
1125.77,4.28041,4.90065,0.0131,6.147877163243585
1128.01,7.02411,7.70373,0.15694,4.307037623308634
716.547,7.45463,8.7818,0.24971999999999997,3.505049967606343
562.276,7.6494800000000005,10.00308,0.29462,5.119468998630854
824.579,6.97572,8.33174,0.1695,4.38413193670604
818.597,5.34621,7.2927800000000005,0.10057999999999999,5.121898469061368
645.072,6.78488,9.24038,0.1873,5.469008225854073
1031.59,10.50937,11.531239999999999,0.22904000000000002,3.3935879917098273
736.85,6.95499,7.92703,0.14882,4.490160631376078
853.582,8.250760000000001,12.48997,0.2977,3.0004871007672955
1288.37,5.56607,6.19449,0.04938,8.309972447160375
345.68199999999996,11.24212,15.46025,0.46008000000000004,3.292783204822787
1227.24,5.4845,7.17945,0.10013999999999999,6.382604691008941
560.732,7.03447,9.4647,0.30374,3.4989524058950976
838.831,9.28064,12.0349,0.28652,2.9633116164587636
1243.57,5.8929,8.62255,0.16714,4.820951100854223
463.409,7.139139999999999,11.37093,0.31522,3.8770714852191546
339.425,10.9891,14.51084,0.50594,2.560655529441657
749.0060000000001,8.233839999999999,12.14828,0.254,3.6067471894878187
918.405,7.3009699999999995,9.6033,0.24848,3.5311113697797434
337.686,13.0568,15.832770000000002,0.49692,2.9694745583911297
820.691,6.20325,7.666339999999999,0.17748,3.0799163951558373
558.363,6.2708,10.08108,0.21374,3.3199610462455396
575.975,14.145929999999998,15.11418,0.29922,6.978179402865132
400.267,14.3292,17.658079999999998,0.44028,4.677370869617083
1355.51,4.2649099999999995,6.23292,0.058539999999999995,6.642757505935197
1468.16,4.39769,6.27041,0.0349,6.65464406417398
858.898,7.2893,9.135860000000001,0.18794,4.916562732338631
947.502,5.14118,9.376710000000001,0.10552,5.634164614333907
1140.94,5.32179,8.52024,0.1113,5.000452569894739
677.201,6.33632,8.85893,0.20618000000000003,4.231310461677378
437.18699999999995,12.65398,15.153979999999999,0.55132,2.4127031676355437
466.09,11.46528,14.89366,0.43126000000000003,2.8752985037585277
946.7610000000001,4.62004,7.36672,0.0775,8.824020284366274
355.842,10.23428,15.509120000000001,0.54366,2.0784482364243564
879.052,8.33562,10.40948,0.31008,3.048356281379746
1877.02,4.57425,5.47264,0.01806,8.711975219283453
753.172,9.03329,13.118129999999999,0.29438000000000003,3.437407226024927
584.315,10.59297,12.28841,0.39299999999999996,2.479312771481958
1157.9,6.56336,10.30672,0.21808000000000002,3.619197088090422
949.2310000000001,5.065869999999999,5.7383,0.06777999999999999,7.59078238049819
439.849,9.66972,11.221060000000001,0.3502,2.3997066611287057
531.116,7.2412,9.3611,0.31636,2.8713179084700844
941.1669999999999,5.14122,7.5987100000000005,0.1116,5.179734230424236
455.077,9.53087,10.4855,0.40514,2.979260933535194
390.62800000000004,9.49253,15.19059,0.38332,4.765648509874569
1165.78,9.09558,11.18581,0.2215,5.09498092059248
330.769,10.2705,13.637529999999998,0.51702,1.9910395519775992
1367.44,4.8492,8.12429,0.059879999999999996,7.748774363508709
1160.92,4.99941,6.1355900000000005,0.06662,5.762090136965923
639.512,6.810989999999999,10.920810000000001,0.28,3.0960030434302404
296.382,13.583739999999999,22.58677,0.5618,3.3504584525640815
1760.21,6.3662,7.75281,0.0858,6.95704069884125
1047.91,5.68441,8.33671,0.1737,4.10736498593979
1089.92,8.02021,9.82522,0.15924000000000002,3.7058182631326035
802.909,5.777880000000001,9.61176,0.1367,7.861914503190471
731.635,9.292060000000001,12.63648,0.3451,3.3238880477205903
1045.43,4.38479,5.90664,0.00892,8.597517050398075
509.775,10.85416,11.65217,0.41353999999999996,2.6770770770770773
794.676,5.8264,7.345260000000001,0.13574,4.508978989672891
746.6389999999999,7.50508,9.14207,0.27128,2.675496404652235
1627,4.0788199999999994,5.719930000000001,0.0015,8.20075648316961
415.901,9.38287,15.853270000000002,0.40784000000000004,2.699814799903374
545.298,16.02294,17.79254,0.4081,4.6265157873411855
926.375,7.87615,10.0338,0.24131999999999998,5.155673549922227
315.749,20.633960000000002,22.44225,0.66764,2.2194503481128622
1142.67,8.146939999999999,10.34925,0.22698000000000002,3.4921045015282752
233.929,14.158129999999998,25.33759,0.64076,2.09756463905169
472.666,12.74215,15.12629,0.39582,3.809669911527717
452.575,15.218820000000001,16.78418,0.35336,5.954708075351771
427.004,11.7051,17.96805,0.5636800000000001,2.257196281372627
693.735,5.81013,8.67636,0.2211,3.2525884431745555
629.758,4.92802,6.83807,0.07368,6.741128898063104
526.969,18.21426,19.14807,0.40444,4.280379844868878
367.151,10.45962,14.39644,0.43646,2.7945387800075276
284.04,18.22725,21.37462,0.57148,3.5659506898697515
203.519,15.10353,20.17675,0.70858,2.0484199916450008
1085.68,7.72395,8.602889999999999,0.15166,7.108956539426401
615.245,12.11811,18.432470000000002,0.49338000000000004,2.5323200135795134
623.398,5.4231300000000005,6.6076,0.11554,6.632480103659397
445.42400000000004,9.339319999999999,12.84614,0.39252,3.697094583493071
585.755,5.86787,10.095260000000001,0.16452,5.488080991091933
843.0369999999999,6.07418,8.57232,0.15636,5.607593971113291
555.988,8.18067,10.423869999999999,0.3488,2.6765233281379017
958.98,4.41135,6.644480000000001,0.03058,8.21333963720303
1248.45,4.99526,5.618469999999999,0.023,8.385776911836336
464.935,13.92631,21.166729999999998,0.59536,2.3910772999806587
1869.01,4.17936,6.685969999999999,0.01892,8.101450347610875
896.808,4.32731,5.17315,0.0206,9.969749384993849
646.961,5.7015400000000005,8.10158,0.15066,4.273301087581039
292.34,13.077910000000001,25.57686,0.55596,3.7302041368122207
573.1419999999999,8.31201,10.3214,0.26816,3.422104512864949
896.664,6.2474300000000005,8.756039999999999,0.14357999999999999,4.600814944949825
697.7239999999999,5.73838,7.829219999999999,0.1644,3.609010386758742
614.1990000000001,9.63189,16.78716,0.4566,2.53053518284256
722.638,7.02314,10.390089999999999,0.33032,2.6843048004383196
613.867,7.7037,14.300670000000002,0.29922,3.645726264784074
461.19599999999997,17.488889999999998,19.325229999999998,0.46431999999999995,3.7156567018989466
619.539,7.063619999999999,12.168289999999999,0.24354,4.591542810114924
388.23400000000004,7.7995399999999995,11.55682,0.35938000000000003,2.6266631824219853
301.375,12.18334,17.555020000000003,0.5584600000000001,2.5653115462782337
686.6210000000001,4.913469999999999,7.294760000000001,0.08632000000000001,5.649582593951367
1503.42,4.14248,4.936780000000001,0.010440000000000001,9.382967532157032
554.754,8.49282,11.545160000000001,0.2327,5.575218802425668
635,6.39792,10.46045,0.21891999999999998,5.735675132712619
580.768,9.862210000000001,11.84936,0.28938,3.474113632992138
1436.24,5.80883,8.31692,0.13292,6.37919925450128
663.943,9.23086,10.7784,0.27,4.26355709407621
886.812,4.35417,7.16932,0.04912,5.392238089111883
518.1469999999999,8.358939999999999,12.5522,0.30086,3.7237037695063813
897.5980000000001,7.971439999999999,10.04192,0.29706,3.7017739397874885
907.65,7.15384,7.93895,0.19685999999999998,3.6793619116732326
156.92,23.15332,29.540470000000003,0.76326,2.2268511896007395
346.555,13.431239999999999,20.38765,0.5846,2.1178733875177094
873.8919999999999,7.43923,10.007589999999999,0.15768,4.705955031966094
1282.1,7.718560000000001,10.1605,0.21761999999999998,3.1294431661297746
879.069,7.15782,10.02468,0.21286,4.661644617120775
518.003,6.29628,11.02293,0.21186,4.879770017523565
469.36699999999996,9.74165,10.955169999999999,0.3161,3.5295012018111005
852.6010000000001,5.31701,6.54012,0.044680000000000004,8.434215081376541
802.1139999999999,6.86423,9.19557,0.27708,3.1388742252722546
627.099,8.30987,9.93193,0.34338,2.5934370240457842
704.118,7.1965,13.810770000000002,0.30286,3.503234210762735
1029.96,4.11078,5.02595,0.02008,9.21775912018452
887.987,4.12941,5.01207,0.00948,6.804443162988152
834.3710000000001,3.9591,5.81884,0,7.1332275384602735
388.767,20.79495,21.29279,0.53032,3.2120052237919987
475.319,10.44933,16.11665,0.52782,2.5466540566875877
777.678,5.57851,7.81423,0.07028,6.641716418393154
1556.15,4.1283,6.54093,0.0162,8.023331872095097
593.8290000000001,7.532439999999999,9.41186,0.21011999999999997,4.959446803348296
2203.56,3.98955,5.287,0.0124,10.324594990860831
703.1619999999999,7.8555399999999995,10.48272,0.3463,2.427497909890338
344.04400000000004,13.222029999999998,24.844070000000002,0.61944,2.203880385515039
567.4069999999999,10.40346,12.66027,0.25266,4.034995304454831
466.208,9.81372,15.1144,0.46408,2.546234364480352
426.82199999999995,14.36174,19.38515,0.5967,2.1931836619358833
484.656,8.81653,11.27811,0.2723,3.910690578519835
1036.69,9.4558,11.50527,0.27486,3.0026632847178187
943.275,6.30819,8.0969,0.13994,5.864430557326871
609.403,8.52085,12.2408,0.34692,2.8644130467614843
1956.11,4.73725,5.6296,0.032139999999999995,11.663929261181714
683.2439999999999,9.143130000000001,11.87533,0.27771999999999997,6.339712417070129
481.13199999999995,10.39972,12.180760000000001,0.4459,2.7157344128905545
571.832,12.052669999999999,14.088339999999999,0.28096,6.430370297181876
1249.86,4.26679,8.72653,0.07374,6.624231486404517
909.573,5.51909,8.486410000000001,0.17915999999999999,4.794584029972528
591.113,10.61377,13.669929999999999,0.45211999999999997,2.463302564627068
1087.71,6.0457,7.18231,0.13926,6.341172310140571
599.386,12.93577,13.89088,0.24444000000000002,4.831950869114908
430.949,15.744010000000001,17.13255,0.48066000000000003,2.5374282465070945
353.978,19.60667,24.092579999999998,0.66214,2.3400831343415587
1082.16,4.38035,6.4411,0.04,7.292487506325278
191.44299999999998,21.84731,26.46994,0.72226,2.2830724964519704
360.223,13.37028,18.6755,0.64604,2.2426014666376246
544.286,5.363630000000001,9.6429,0.16876,4.032890446581202
723.645,12.34368,12.851,0.28924,3.9481647330212364
1104.53,5.70354,6.55426,0.1024,5.606650140911572
314.945,12.94167,18.95981,0.55348,2.6431136430302753
651.332,7.26125,11.983839999999999,0.21871999999999997,4.407316298279853
562.586,10.228660000000001,20.4702,0.49098,3.648251112009704
873.961,10.11853,10.90996,0.1823,4.893426450422094
931.548,5.2601,6.30387,0.09834,6.300071815004548
736.49,6.1664900000000005,7.92658,0.17634,6.46317048808108
763.503,9.704139999999999,13.176039999999999,0.37944,2.9529619300095593
1699.29,5.12628,6.733860000000001,0.057479999999999996,7.9025527537369396
650.0369999999999,8.74589,9.45705,0.17096,5.019538887872947
482.379,11.64093,14.777560000000001,0.48758,2.10766595987604
1070.11,4.31864,7.25705,0.10255999999999998,4.545733948541487
1038.84,5.47361,9.08836,0.08957999999999999,5.242053355723164
990.528,8.18745,9.1016,0.18832000000000002,4.696142716822852
552.368,9.70035,21.80988,0.49346,2.7195672730398672
535.768,5.7972,8.72746,0.14986,5.189860432055482
410.801,9.00204,13.11752,0.33998,4.0919855031420616
529.461,6.7864,9.50756,0.24191999999999997,4.146236331862566
853.174,6.83812,8.39795,0.2473,3.190222596279421
876.207,6.42623,11.59783,0.17362,4.267567742316353
852.062,8.02913,10.372630000000001,0.26746,2.870468009065145
511.217,9.21473,10.38108,0.28384000000000004,4.659721087535564
887.5189999999999,6.12436,7.2538100000000005,0.11874000000000001,5.824026240814704
679.2660000000001,14.28024,15.89325,0.43026000000000003,2.642269904144179
808.904,6.54989,8.78135,0.13538,3.9591343220668005
1266.14,4.64149,6.5195,0.05644,5.658282507131055
976.367,5.36816,7.2359,0.1078,6.364365676007234
1379.47,5.5273,7.8122,0.06252,5.140291996719897
1180.07,7.42457,9.24204,0.17178,4.959696002643455
575.197,5.9645,7.88198,0.15754,4.738336698670425
1330.24,4.070180000000001,4.65733,0.00722,5.701587102158764
1301.9,3.95815,5.42981,0,14.389314146414051
1066.68,6.64735,8.37013,0.15988,3.077339585499104
639.434,5.58069,8.85271,0.13448,5.979199449701566
904.985,5.87967,10.19754,0.1862,3.497926746332459
535.2,6.950830000000001,10.27426,0.24014000000000002,5.080905165867523
719.89,6.1024400000000005,10.66633,0.23938,4.523558282208589
429.765,10.53002,13.944070000000002,0.32958000000000004,5.368075467014213
866.842,4.62593,7.033289999999999,0.06482,4.450118552889886
961.1010000000001,5.35752,7.9473899999999995,0.1812,3.3622866852262074
1113.67,4.18767,7.749039999999999,0.07764,5.391305980365315
1138.76,6.627039999999999,8.536710000000001,0.07247999999999999,7.055723144214022
613.15,7.28021,9.29415,0.21366,4.745840052071639
785.534,8.57925,11.62332,0.3026,2.7882905263584834
566.4490000000001,7.673719999999999,11.22814,0.2989,3.373370865375182
652.753,7.686960000000001,9.60942,0.26014,3.36239160043446
485.42800000000005,13.0701,18.459529999999997,0.55108,2.2630479583638965
787.115,7.07305,8.70999,0.11648,5.432206500729822
851.18,11.66905,13.39546,0.33848,3.540123684758304
774.258,7.0562,7.751060000000001,0.19685999999999998,5.779786948608059
716.9810000000001,6.987019999999999,8.619489999999999,0.11382,4.711284745197093
554.232,12.959019999999999,18.06399,0.5335,2.838746291758029
1399.12,5.75915,6.93761,0.08726,7.579500862578531
460.165,9.294089999999999,11.80845,0.3065,3.6878888115551023
1116.34,5.68555,10.46585,0.13684000000000002,5.895468769002389
727.971,5.144369999999999,6.1134,0.10107999999999999,4.748029605840475
455.305,8.535630000000001,12.40606,0.3713,2.937154261245289
399.336,9.331,16.05806,0.45688,2.5640648704087523
817.592,9.24405,11.090530000000001,0.28,3.5519466551946652
1406.17,6.48629,8.40545,0.13136,7.096940553499046
299.046,10.7055,22.4871,0.51748,3.2134183011945154
1030.86,4.2597,7.04815,0.01236,7.697841312857226
1023.26,3.9602199999999996,8.70716,0,6.480658668631612
292.877,13.40272,19.5748,0.54118,3.777253632486596
457.601,13.06204,16.90607,0.56058,2.333391826368044
422.005,21.60793,22.513560000000002,0.5896600000000001,2.796558348440163
436.73199999999997,9.17048,11.618739999999999,0.39684,2.699080343497958
682.387,16.64925,17.765620000000002,0.44186000000000003,3.231162045009204
542.945,9.35866,17.93679,0.3216,6.369551786544645
1259.38,5.04178,6.39792,0.0658,5.235915795689209
408.18,19.01923,19.94008,0.49116000000000004,3.0627361750861457
600.9069999999999,6.10555,8.218810000000001,0.18114,4.891232924802015
700.992,7.87017,9.11638,0.19438,4.571271137201201
1223.03,7.38554,8.39911,0.13376,6.082351496792047
895.5189999999999,11.03123,11.53358,0.22888000000000003,4.968289523071521
680.703,6.83502,8.23829,0.1688,4.441669690259029
399.74,8.6414,12.93993,0.44228,2.250317818330941
984.456,5.88628,7.775939999999999,0.11248,5.0205986671578895
546.339,14.89448,15.247370000000002,0.41346000000000005,2.6007836648910305
272.82,19.66331,24.83401,0.66706,2.311615171268571
716.086,6.14394,10.634739999999999,0.18367999999999998,5.734121697706286
455.801,13.492360000000001,16.98477,0.45811999999999997,2.7842369543231267
872.865,11.488439999999999,13.49128,0.3069,3.832946561719977
714.4789999999999,5.23361,6.28664,0.0785,6.309622670168736
766.43,5.36625,7.15475,0.1067,5.259082135346145
544.673,9.52081,11.919210000000001,0.38938,2.4806879358311957
600.649,10.01902,13.972679999999999,0.37666,2.853679207835817
614.182,11.77973,14.76635,0.46634,2.6753314270860407
416.964,10.032760000000001,13.75079,0.47766000000000003,2.4214409084592328
570.192,7.5574,11.81622,0.30638000000000004,3.727091861712655
946.7869999999999,8.8295,9.75347,0.2742,3.741507651179941
375.79900000000004,13.2946,16.826810000000002,0.5495800000000001,1.9976753713213227
573.7869999999999,7.35584,8.559460000000001,0.17972,3.9462470320043384
699.325,6.48608,7.88002,0.18136,4.227886315607884
483.66900000000004,9.48723,10.86393,0.40938,2.580201164637374
301.85,14.07572,19.47227,0.59536,2.31367229986016
331.58,11.39717,14.098289999999999,0.53138,2.9375014055999102
1821.12,5.10269,7.8588,0.08957999999999999,4.655692472642617
